source,target,weight
questions,many,0.378929406404495
mean,their,0.586306035518646
post,anyone,0.729851126670837
with,steel,0.779656469821930
you,washington,1.443200707435608
about,mary,0.797147572040558
because,close,0.776003122329712
absolutely,what,0.495735734701157
evidence,like,0.356338828802109
matt,you,0.151361495256424
tried,mail,0.493163168430328
this,fighting,1.726693630218506
with,feds,1.210771083831787
fire,his,0.644197940826416
was,guns,0.954599916934967
let,ask,0.411372572183609
asked,your,0.387803852558136
statement,they,0.387732475996017
questions,time,0.619556069374084
seat,you,0.223404809832573
hate,think,0.331583738327026
here,years,0.648677587509155
ago,never,0.352788209915161
were,land,0.755490183830261
believe,two,0.445179700851440
from,appear,1.341319680213928
time,appears,0.568851411342621
pope,was,0.285895884037018
became,more,0.264250367879868
believe,human,0.550581037998199
between,groups,0.525456905364990
language,was,0.455419689416885
claim,did,0.667928695678711
center,email,0.347708880901337
despite,has,0.354421496391296
statement,does,0.290185958147049
important,know,0.428892642259598
pick,them,0.301686137914658
goes,was,0.774652898311615
same,run,0.666706860065460
run,back,0.515900135040283
better,world,0.694753646850586
are,civil,1.054871678352356
state,rights,0.507714688777924
looking,use,0.757383942604065
too,ask,0.457910001277924
have,battery,1.114653587341309
religion,should,0.323737859725952
away,think,0.619017839431763
against,being,0.577122867107391
used,seem,0.816614866256714
give,very,0.636388659477234
list,known,0.363369941711426
strong,like,0.261637896299362
only,again,1.746100783348083
also,open,0.763488233089447
says,believe,0.521568357944489
another,anyone,0.584980010986328
tape,they,0.667842924594879
court,can,0.343802928924561
near,other,0.338212609291077
communications,they,0.390801757574081
get,major,0.788686394691467
would,future,1.747430205345154
cause,like,0.376470357179642
way,nothing,0.950845003128052
services,with,0.401187568902969
without,mail,0.690781235694885
this,agency,1.309045076370239
any,sent,1.547780036926270
how,break,1.321937680244446
time,hope,0.653878808021545
from,advance,0.953346490859985
where,doing,0.497588902711868
lack,will,0.307890087366104
control,time,0.500940859317780
system,needs,0.414729654788971
original,work,0.387603253126144
thing,here,0.677585124969482
high,thing,0.502334237098694
questions,use,0.697774946689606
press,washington,0.311354011297226
share,same,0.328034847974777
should,didn,1.100377917289734
change,like,0.498889982700348
work,different,0.614086925983429
looking,who,0.659663856029510
note,work,0.471783518791199
service,who,0.331254690885544
hockey,night,0.462551534175873
watch,will,0.299015849828720
but,popular,1.018419861793518
with,movement,1.251938939094543
team,scores,0.448691666126251
also,art,0.693143665790558
find,answer,0.626557588577271
show,think,0.538016498088837
talking,think,0.480371147394180
spending,for,0.310120791196823
amendment,congress,0.306923925876617
easy,between,0.394344151020050
moon,have,0.275725930929184
thing,under,0.490248620510101
might,where,1.256300687789917
won,tell,0.572375655174255
money,off,0.659583568572998
when,chance,0.687580883502960
water,off,0.333434939384460
break,there,0.516393721103668
said,use,0.856420695781708
must,second,0.586240410804749
son,which,0.206944555044174
some,john,1.024865508079529
two,fact,0.734427869319916
speak,who,0.321534156799316
wrong,use,0.575839102268219
against,believe,0.583873927593231
least,both,0.439235180616379
church,other,0.418847441673279
son,they,0.344381988048553
being,actually,0.712934434413910
not,begin,1.819310545921326
suggest,they,0.336062341928482
all,father,0.825426340103149
son,said,0.300116926431656
without,case,0.583247780799866
not,follows,1.046542525291443
another,free,0.727515339851379
don,theory,1.492751479148865
believe,law,0.618895232677460
complete,out,0.588330447673798
issues,like,0.279162883758545
magazine,are,0.249305918812752
like,books,1.528584361076355
new,issue,0.603806674480438
any,three,1.354121565818787
three,could,0.457205295562744
plane,this,0.446849286556244
this,plane,1.114563584327698
other,choice,0.603851020336151
points,any,0.578146696090698
line,check,0.582383096218109
take,line,0.556055128574371
line,point,0.755469679832458
non,could,0.381963640451431
point,them,0.504719316959381
point,line,0.494822680950165
point,take,0.615120232105255
four,all,0.351813048124313
both,help,0.469381213188171
pointed,you,0.233038172125816
things,being,0.499403238296509
too,being,0.727015435695648
end,being,0.509163022041321
struggle,that,0.155101180076599
your,muslim,1.101001501083374
for,struggle,1.935230493545532
their,nation,1.649136424064636
program,here,0.765915393829346
love,think,0.725641608238220
actually,case,0.778687834739685
years,really,0.453896075487137
who,risk,1.131735920906067
human,don,0.232805520296097
crime,what,0.404292732477188
crime,people,0.272079229354858
might,already,0.638205647468567
brought,into,0.257399857044220
lines,these,0.792700767517090
these,based,0.988828301429749
post,two,0.787521421909332
why,her,0.920329749584198
having,why,0.767256379127502
around,something,0.656915009021759
working,since,0.362973868846893
low,any,0.749808907508850
time,low,1.070771694183350
with,humans,1.329041600227356
boys,girls,0.179846957325935
girls,that,0.170576035976410
this,insurance,1.081439495086670
very,almost,0.556900084018707
good,great,0.820359587669373
all,short,0.904809892177582
email,number,0.439495861530304
author,please,0.486759573221207
from,communications,0.864855587482452
far,side,0.318811923265457
enough,still,0.573607325553894
lives,his,0.328689545392990
full,his,0.503183186054230
any,leave,1.121690988540649
his,wants,1.028777837753296
heart,they,0.461551755666733
doing,really,0.561208486557007
nuclear,from,0.248374193906784
nuclear,they,0.260651528835297
they,water,1.980139136314392
close,range,0.508667349815369
force,its,0.267952799797058
its,set,0.863875150680542
all,risk,1.064722061157227
own,take,0.469760894775391
force,use,0.346654057502747
still,set,0.723627567291260
administration,they,0.277524411678314
theory,books,0.286371499300003
good,theory,0.866402029991150
theory,would,0.353100985288620
source,such,0.468247205018997
like,started,1.595824718475342
don,advance,0.975032389163971
larry,that,0.201499029994011
wanted,see,0.411029934883118
quite,get,0.488559842109680
each,under,0.465785592794418
most,quite,0.959718108177185
see,never,0.809113860130310
going,wrong,0.571744918823242
every,because,0.578113436698914
idea,going,0.460814177989960
once,how,0.395656377077103
next,want,0.303852766752243
has,diagnosed,0.898571729660034
wanted,point,0.610937774181366
but,held,0.908462226390839
don,date,0.885600805282593
will,jobs,1.113271951675415
social,have,0.279296070337296
books,please,0.456176489591599
great,shape,0.356985509395599
every,second,0.681029260158539
before,fire,0.537520170211792
between,say,0.704686939716339
could,full,0.600341320037842
tell,say,0.545024156570435
video,there,0.719842195510864
had,created,0.573058128356934
anyone,kind,0.836696386337280
was,comments,1.400284171104431
with,meeting,2.074159860610962
and,filed,3.010138511657715
being,non,0.938453972339630
asked,help,0.199513301253319
state,these,0.704086065292358
this,receiving,1.580924391746521
lot,power,0.642743468284607
did,asked,0.586619079113007
were,knew,0.580322563648224
really,new,0.819999992847443
little,before,0.463623374700546
college,medicine,0.110778033733368
have,medicine,0.974037647247314
school,college,0.162941977381706
soon,new,0.622855186462402
conversion,are,0.220060020685196
mask,for,0.238965332508087
has,paper,0.816923499107361
though,something,0.761079370975494
information,security,0.585613548755646
can,paper,0.947643697261810
forget,from,0.455142974853516
last,bit,0.705553174018860
jim,are,0.393700897693634
was,jim,1.783975958824158
important,his,0.568404972553253
back,being,0.742181658744812
america,have,0.310079455375671
killed,which,0.244519338011742
people,american,0.919010281562805
were,apparently,0.713425397872925
which,lost,1.131971716880798
including,people,0.448168635368347
national,also,0.623186826705933
this,conversation,1.719508171081543
than,model,1.114851951599121
all,break,1.378831982612610
break,your,0.444522917270660
this,minute,1.912056326866150
order,see,0.412288814783096
than,later,1.023158073425293
were,official,0.690011143684387
cannot,believe,0.588365316390991
each,single,0.526773452758789
blocks,this,0.232290029525757
system,point,0.592365801334381
every,country,0.595966637134552
hands,all,0.255554169416428
something,important,0.628835856914520
time,already,0.792079329490662
will,changes,0.933571934700012
would,country,1.502513885498047
things,running,0.392223268747330
leave,because,0.304216206073761
only,month,1.244698405265808
hand,off,0.668446779251099
who,services,0.930996298789978
only,lost,1.281141996383667
news,report,0.387589931488037
been,press,0.961184382438660
press,today,0.347021460533142
have,denied,0.974287450313568
news,had,0.401743412017822
from,writing,1.100710630416870
just,public,1.664579987525940
question,law,0.723353803157806
shot,when,0.269137173891068
later,same,0.433387637138367
other,mean,0.472002178430557
being,day,0.709217607975006
just,stay,1.063338041305542
also,clear,0.621820986270905
those,cause,1.120662689208984
out,details,0.441379338502884
about,comment,0.949249088764191
this,peter,1.681710600852966
god,prove,0.574816644191742
will,comment,1.046839356422424
talks,are,0.306501775979996
sent,who,0.292889803647995
god,point,0.919612944126129
way,view,0.623058199882507
its,having,0.876313209533691
look,different,0.447150260210037
colorado,this,0.277821034193039
simple,more,0.417620629072189
was,nasa,1.635424375534058
word,both,0.292035043239594
daily,news,0.205408006906509
hard,enough,0.651104211807251
university,who,0.380472689867020
could,taken,0.675826370716095
know,saying,0.796615242958069
played,but,0.349274873733521
who,mark,1.179546952247620
once,since,0.428617745637894
wanted,didn,0.484004974365234
man,than,0.584724068641663
than,star,0.766935944557190
there,series,1.080911397933960
team,over,0.888007879257202
difficult,get,0.469769567251205
coming,has,0.379736542701721
did,little,0.597091138362885
god,saying,0.550677776336670
whose,will,0.255577027797699
league,can,0.621654331684113
able,order,0.566347420215607
was,bush,1.154425859451294
you,texas,1.174880862236023
giving,your,0.435417711734772
email,only,0.384186685085297
should,full,0.986717641353607
may,access,0.594372332096100
was,connection,1.304790973663330
for,county,2.046055555343628
without,ever,0.569839715957642
truth,then,0.281646192073822
now,consider,0.558498024940491
them,following,2.025758504867554
right,force,0.551853418350220
because,truth,1.082992076873779
whether,well,0.444673806428909
rule,only,0.240565106272697
lose,his,0.364640116691589
other,events,0.497031867504120
are,animal,0.658538877964020
points,being,0.479048311710358
debate,about,0.326121866703033
since,often,0.696092307567596
used,process,0.890239238739014
one,provides,1.011757731437683
one,false,0.744417607784271
until,also,0.496524304151535
can,lack,1.317419648170471
known,when,0.435145258903503
after,must,0.656270086765289
note,same,0.382377415895462
questions,where,0.894664764404297
having,two,0.598809897899628
who,questions,1.079155802726746
original,been,0.345637589693069
been,often,0.951896667480469
have,king,1.305652022361755
piece,not,0.474160671234131
order,might,0.295913428068161
support,much,0.743814706802368
are,appears,0.769003033638000
false,have,0.213444843888283
accept,will,0.255593448877335
given,does,0.560487449169159
been,took,0.916641712188721
same,similar,0.868628084659576
like,place,1.544493079185486
events,event,0.279261142015457
black,when,0.418393909931183
each,best,0.661302983760834
kill,how,0.310359209775925
you,discrimination,1.385937333106995
true,been,0.635006606578827
for,stephen,1.404066801071167
true,question,0.590899467468262
like,money,1.750748395919800
used,through,0.783621788024902
debate,not,0.339704543352127
something,question,0.726337313652039
how,language,1.355040669441223
not,jim,1.757767796516418
false,one,0.207691490650177
who,job,0.936147511005402
for,ban,2.263853311538696
how,too,1.115315079689026
job,well,0.328501284122467
mind,even,0.398110508918762
may,play,0.574512779712677
what,paid,1.481020927429199
tough,you,0.205652818083763
teams,other,0.355514347553253
days,some,0.588428139686584
play,which,0.445038586854935
game,make,0.707877874374390
after,team,0.676079571247101
can,rules,1.216345071792603
how,universe,0.687410831451416
someone,wrong,0.605929911136627
question,still,0.545099556446075
also,children,0.664132773876190
states,also,0.410621523857117
has,gets,0.764927566051483
every,anyone,0.592878997325897
off,thanks,0.927457571029663
mail,service,0.533320605754852
shots,van,0.154495939612389
shots,win,0.278951406478882
taking,over,0.571851313114166
been,sent,1.018038153648376
officials,are,0.173189222812653
were,behind,0.578584611415863
authorities,they,0.228263169527054
their,report,1.420836448669434
with,battle,1.624210119247437
more,market,1.665535330772400
who,allowed,0.719107389450073
there,community,0.664846837520599
previous,also,0.427590310573578
according,people,0.280257225036621
talk,will,0.399587363004684
are,planned,0.708875358104706
were,whose,0.640546441078186
agreement,are,0.246905148029327
all,whose,1.014302372932434
allowed,only,0.161312773823738
called,government,0.680632770061493
going,government,0.514072418212891
because,anti,0.797751724720001
are,race,1.231114625930786
control,right,0.401626855134964
those,through,1.019007921218872
are,palestinians,1.336149811744690
having,through,0.687936425209045
way,reason,0.846498906612396
idea,since,0.533693909645081
would,side,1.401930212974548
were,top,0.489789277315140
apple,like,0.237901210784912
like,coming,1.582873344421387
win,one,0.569958150386810
behind,only,0.324558943510056
from,rock,1.150222063064575
late,last,0.289695203304291
prison,for,0.182939007878304
there,plus,0.717141985893250
current,law,0.637767374515533
had,leave,0.538601636886597
orders,were,0.383346945047379
she,gave,0.444730669260025
little,evidence,0.616871535778046
bill,one,0.363870233297348
other,came,0.670747756958008
own,gun,0.482281029224396
from,district,1.255746126174927
had,room,0.672145545482635
most,support,0.738669872283936
support,first,0.547794818878174
these,states,0.840320944786072
lot,said,0.727773845195770
said,himself,0.483410686254501
out,gun,0.703135251998901
every,own,0.597102701663971
mike,with,0.438778042793274
different,since,0.532852649688721
report,who,0.399395108222961
every,little,0.671685099601746
his,anti,1.374029755592346
own,law,0.633792519569397
laws,other,0.382306605577469
won,city,0.365613996982574
one,america,0.507296144962311
thought,said,0.705955684185028
two,gun,0.636652886867523
been,area,0.841323912143707
gun,anti,0.398442387580872
first,public,0.890329897403717
but,bill,1.124301314353943
anyone,long,0.748277783393860
order,just,0.454707890748978
heart,but,0.414426892995834
his,public,2.084521770477295
gun,get,0.628169000148773
last,these,0.889894902706146
that,responded,1.598992228507996
them,gun,1.591738700866699
public,first,0.687081515789032
nothing,think,0.611427545547485
this,abuse,1.541284561157227
also,away,0.625136852264404
non,because,0.381650269031525
some,pro,1.018630266189575
lot,believe,0.717203021049500
some,site,1.016819715499878
avoid,there,0.251867979764938
league,team,0.539878964424133
list,each,0.326891303062439
more,left,0.774873852729797
start,only,0.315735042095184
for,candidates,2.046179056167603
time,others,0.712910234928131
year,take,0.663194119930267
made,version,0.427243262529373
think,low,1.293455481529236
list,post,0.470633000135422
special,has,0.290888875722885
them,pretty,1.523178339004517
others,here,0.603080987930298
set,local,0.490811973810196
everything,how,0.370072275400162
christians,many,0.405842453241348
hit,what,0.471125960350037
just,guy,0.684933125972748
have,named,1.848865628242493
church,how,0.392997264862061
where,believe,0.713597774505615
can,happens,0.574241757392883
his,try,1.676514506340027
our,source,0.701325476169586
everything,well,0.400301247835159
people,personal,0.755673527717590
its,reason,0.609648466110229
history,had,0.469931662082672
save,they,0.347019791603088
your,games,1.164327025413513
your,almost,0.885989427566528
over,game,0.814308166503906
games,don,0.461093157529831
lives,other,0.239426836371422
games,them,0.387168377637863
your,multiple,1.293329954147339
both,games,0.702990651130676
your,bring,1.547178268432617
program,create,0.716120541095734
simple,could,0.332525193691254
turn,way,0.411907106637955
some,bus,1.169681191444397
finally,some,0.443141460418701
statement,some,0.348900943994522
between,left,0.519372224807739
first,note,0.385323524475098
more,side,0.889142215251923
through,must,0.484517484903336
time,note,0.506552577018738
very,set,1.089552760124207
often,where,0.805714845657349
use,place,1.030434131622314
line,left,0.457395136356354
shows,one,0.378833562135696
through,life,0.337640970945358
majority,but,0.225642070174217
nasa,would,0.253174334764481
man,over,0.728339552879333
would,charge,2.552449464797974
much,left,0.671079397201538
very,keep,1.098380208015442
four,days,0.431273430585861
giving,his,0.490952819585800
can,media,0.959845364093781
media,like,0.229187771677971
net,will,0.380477666854858
find,well,0.656823217868805
has,personal,0.925668895244598
how,become,0.791223168373108
nations,have,0.271957159042358
better,first,0.525445818901062
keep,trying,0.428139001131058
flight,with,0.285182625055313
considered,will,0.370571881532669
other,nasa,0.779917120933533
even,non,0.997658610343933
program,now,0.663710296154022
time,test,0.851076364517212
program,who,0.864848971366882
after,information,0.642912149429321
hundreds,that,0.250633746385574
include,also,0.439314901828766
both,during,0.896020829677582
years,least,0.587934136390686
must,note,0.340936273336411
office,when,0.365550786256790
both,under,0.619439065456390
additional,one,0.260409981012344
office,center,0.286420732736588
federal,will,0.271397113800049
any,quite,1.900432109832764
following,science,0.442944347858429
has,women,0.725547850131989
being,doesn,0.646249473094940
any,tips,1.020433425903320
during,don,0.514761686325073
those,every,0.694441258907318
was,minute,1.571090459823608
please,lot,0.647047817707062
buy,thanks,0.706892609596252
here,against,0.637383341789246
come,day,0.541690647602081
could,start,0.834552347660065
does,understand,0.932017028331757
like,religious,1.187791228294373
more,religious,0.810804009437561
come,make,0.674876689910889
announced,this,0.274978250265121
tuesday,for,0.239912778139114
behind,which,0.294294804334641
black,not,0.623340189456940
news,people,0.395698279142380
one,net,0.866715550422668
had,american,0.799593567848206
one,wonder,0.754183650016785
evidence,many,0.343336582183838
about,king,0.858276665210724
returns,that,0.231950268149376
call,other,0.425615578889847
order,able,0.541094183921814
wood,colorado,0.176795557141304
rex,colorado,0.082885652780533
group,much,0.639482319355011
here,show,0.816562116146088
here,include,0.657811105251312
there,force,0.795985341072083
our,needs,0.548679053783417
often,other,0.424252212047577
minutes,they,0.377260446548462
any,written,1.857604861259460
written,years,0.291071891784668
time,gets,0.657207190990448
now,hand,1.186251997947693
bit,real,0.771902859210968
many,death,0.563098788261414
more,past,1.741441607475281
death,last,0.374200075864792
that,mandate,1.858619332313538
past,weeks,0.551286876201630
mark,about,0.471982091665268
perfect,was,0.548860847949982
day,many,0.320208042860031
every,after,0.889511644840240
our,present,0.723073601722717
most,live,0.665913879871368
behavior,you,0.409730285406113
mark,can,0.474840134382248
his,past,2.480764389038086
needs,its,0.373524904251099
huge,they,0.351619809865952
taken,place,0.382795989513397
private,one,0.386535614728928
says,even,0.516228795051575
shots,not,0.292505472898483
case,someone,0.645162224769592
has,police,0.960524559020996
get,private,1.382270932197571
why,old,1.071670413017273
tell,here,0.607926368713379
something,case,0.633164227008820
were,april,0.776035845279694
human,events,0.175842791795731
them,building,1.583083868026733
and,district,2.493234872817993
old,after,0.960359692573547
did,local,0.518272757530212
someone,name,0.641928553581238
every,tried,0.643403768539429
different,years,0.548303425312042
get,hand,1.168161749839783
our,says,0.505132198333740
are,saw,0.812135815620422
just,living,0.933373093605042
didn,home,0.435669094324112
call,very,0.568709373474121
took,said,0.442810148000717
left,could,0.334271878004074
little,anyone,0.583786427974701
guy,one,0.469476789236069
turned,all,0.185565605759621
later,people,0.443475395441055
friday,was,0.222996696829796
former,now,0.251049220561981
years,church,0.568430542945862
mass,not,0.507729053497314
days,know,0.518993973731995
too,case,0.598482489585876
out,close,0.609654486179352
few,year,0.613854587078094
dollars,have,0.377757161855698
close,other,0.484337836503983
does,said,1.053814053535461
only,changed,1.028992891311646
this,joe,1.478250026702881
system,already,0.458333909511566
while,need,0.568323135375977
have,communications,1.169685125350952
report,will,0.279969096183777
jersey,driver,0.146117165684700
jersey,power,0.200190722942352
brown,miller,0.256283640861511
play,jersey,0.482927590608597
murphy,chicago,0.200876995921135
play,murphy,0.609001994132996
san,play,0.395291447639465
third,special,0.272254765033722
new,play,0.636922240257263
second,washington,0.504735589027405
write,don,0.380883932113647
snow,that,0.202650010585785
many,players,0.659319519996643
second,back,0.483940362930298
second,year,0.414069622755051
state,ohio,0.523645102977753
department,not,0.642056882381439
just,university,1.502069830894470
both,now,0.741897523403168
there,choice,0.823296904563904
from,armed,1.023228049278259
needs,their,0.355857878923416
federal,has,0.293751507997513
good,large,0.710977315902710
families,have,0.112216740846634
area,many,0.340238869190216
local,enforcement,0.809996008872986
access,like,0.357265233993530
which,stand,1.018056273460388
red,had,0.268791347742081
that,pop,1.166282773017883
and,connor,2.190721511840820
people,bill,0.900974094867706
box,out,0.553131043910980
buying,them,0.383694648742676
around,thing,0.564514219760895
attacks,you,0.375595480203629
personal,more,0.321561247110367
have,ahead,1.382987260818481
member,have,0.376523584127426
trying,new,0.434117972850800
true,good,0.934285044670105
food,just,0.352312833070755
keep,just,0.283085435628891
truth,which,0.324407190084457
having,lot,0.710531711578369
only,upon,0.891591787338257
time,culture,0.716154575347900
also,cannot,1.003504753112793
true,since,0.574063181877136
know,through,1.221502304077148
reality,are,0.192065224051476
truth,some,0.485788047313690
god,note,0.455043494701385
see,exactly,0.749446272850037
exactly,way,0.559935688972473
character,have,0.509978413581848
big,had,0.428684592247009
bmw,have,0.322597295045853
bit,little,0.625596523284912
own,both,0.324973315000534
near,university,0.435091644525528
was,europe,1.548764228820801
where,thing,0.613618075847626
was,worst,1.550954818725586
any,night,1.398412108421326
authorities,not,0.251613795757294
not,wife,1.464980244636536
fast,they,0.477402299642563
pretty,think,0.633040070533752
man,think,0.524912774562836
job,one,0.361216336488724
time,cause,1.033742308616638
who,talked,0.881760716438293
talked,they,0.303254693746567
able,much,0.615304470062256
tell,than,0.679001510143280
talking,other,0.419335395097733
should,pay,0.745864391326904
because,around,1.126336574554443
along,all,0.292056918144226
order,price,0.374634295701981
price,order,0.375220984220505
mail,price,0.430914193391800
day,even,0.441640228033066
human,race,0.257345587015152
view,may,0.403788715600967
man,here,0.523517429828644
tells,was,0.504030346870422
out,john,0.666780650615692
with,matthew,0.902533411979675
free,most,0.601853489875793
paul,does,0.244146376848221
life,did,0.754143595695496
charge,your,0.324459224939346
can,charge,1.748250722885132
something,first,0.666687369346619
thanks,responded,0.536120414733887
wants,then,0.219861492514610
recently,are,0.383835822343826
really,makes,0.593650102615356
came,power,0.593720614910126
got,put,0.566518425941467
getting,then,0.333723098039627
least,did,0.837862432003021
hot,are,0.332222729921341
everything,nothing,0.436668902635574
believe,fact,0.543271183967590
one,died,0.802993416786194
this,fight,1.006142973899841
they,risk,1.742663502693176
israel,should,0.416901320219040
groups,can,0.472912877798080
and,demanding,2.501397371292114
from,cover,0.735430955886841
have,middle,1.585208415985107
one,finally,0.793080091476440
very,state,0.865361273288727
power,its,0.498270064592361
but,risk,0.981855154037476
makes,point,0.776045680046082
was,caught,1.382483959197998
word,being,0.455461144447327
goes,like,0.460393309593201
israeli,some,0.341143608093262
totally,your,0.382140994071960
border,that,0.233848765492439
win,against,0.524867773056030
each,control,0.622142732143402
like,statement,1.204662680625916
any,strong,1.246948480606079
apparently,people,0.265641778707504
discuss,all,0.195379853248596
cases,than,0.532364070415497
place,see,0.299449682235718
into,town,0.575288653373718
possible,first,0.577642798423767
anyway,did,0.591787099838257
fbi,agent,0.277627885341644
spent,two,0.237441837787628
never,want,0.455351054668427
dead,children,0.305951178073883
weapons,had,0.414428949356079
still,without,0.491194158792496
like,live,1.402748584747314
now,claim,1.054716825485229
plan,into,0.312350720167160
pick,are,0.398448944091797
coming,would,0.486285388469696
whole,could,0.440634131431580
talk,out,0.649124801158905
knew,when,0.290884852409363
people,knew,0.679089486598969
look,had,0.420480042695999
out,leave,0.529261648654938
nothing,government,0.570835232734680
king,from,0.312701225280762
but,felt,0.918671071529388
him,himself,0.774131476879120
say,world,0.846731722354889
over,using,0.654746115207672
can,remove,0.972148418426514
create,would,0.289718955755234
like,create,1.606251478195190
with,happened,1.423649072647095
season,more,0.354322612285614
next,new,0.463367044925690
don,price,0.888870656490326
best,now,0.563708543777466
can,theory,1.419023752212524
such,wrong,0.830877900123596
state,case,0.489794760942459
possible,most,0.637551903724670
taking,what,0.559029400348663
least,our,0.829152643680573
its,world,0.785397946834564
states,through,0.380453854799271
fact,public,0.606999278068542
last,those,0.688688039779663
must,world,0.701648294925690
world,today,0.508633315563202
every,miles,0.531450510025024
also,low,1.066888451576233
have,sets,1.383107066154480
ask,many,0.396450370550156
hard,should,0.728550195693970
image,just,0.372949033975601
since,where,1.291173100471497
off,better,0.832249462604523
last,five,0.554939389228821
give,each,0.350975006818771
going,today,0.540908515453339
one,save,0.807338356971741
game,each,0.395865857601166
support,among,0.798940122127533
stock,that,0.348947197198868
anti,has,0.339237958192825
point,while,0.657391786575317
get,area,0.811208248138428
have,north,1.130120754241943
may,though,0.633866250514984
does,second,0.982950568199158
support,well,0.578933477401733
take,please,0.836129486560822
said,always,0.681182682514191
yourself,about,0.667384803295135
take,same,0.687900781631470
into,israeli,0.492697417736053
with,economic,1.349043488502502
for,income,1.772723674774170
get,include,0.950804352760315
can,rid,0.666497707366943
where,water,0.729643762111664
very,seen,0.679377079010010
did,play,0.476750731468201
play,could,0.511452853679657
hand,god,0.646332025527954
around,bit,0.608821153640747
happen,just,0.426958948373795
than,saying,0.813734471797943
date,which,0.180515289306641
taken,his,0.511614978313446
for,holocaust,1.533268928527832
then,saw,0.735038638114929
see,love,1.172743439674377
used,world,0.869085311889648
got,together,0.699844717979431
budget,they,0.399320900440216
than,war,1.543308854103088
other,close,0.599435448646545
can,conversion,0.835931003093719
conversion,program,0.240331202745438
artist,and,0.160685375332832
each,image,0.618850648403168
given,then,0.390704691410065
original,image,0.337620288133621
sites,internet,0.189203754067421
before,way,0.555393338203430
use,plus,0.804655969142914
plus,number,0.304616779088974
image,public,0.574665844440460
get,offer,0.697229564189911
them,interest,1.376845002174377
take,here,0.769068717956543
giving,any,0.478184282779694
when,email,1.063773274421692
ask,get,0.730196595191956
let,even,0.654004454612732
sure,name,1.309447050094604
your,given,1.476241111755371
all,leave,0.837679564952850
myself,will,0.292062342166901
been,address,0.727876722812653
who,freedom,1.124972820281982
message,block,0.430074870586395
block,some,0.382894754409790
first,best,0.732945740222931
times,know,0.381438732147217
best,see,0.477645933628082
going,she,0.402147144079208
schools,are,0.225912943482399
not,showing,1.522641420364380
wife,had,0.370300799608231
students,their,0.195948332548141
who,paid,1.467498064041138
their,primary,0.990388751029968
friend,all,0.357927590608597
over,black,0.463096946477890
when,begin,1.262308716773987
black,very,0.578941464424133
color,blue,0.486392945051193
nothing,since,0.542519450187683
right,image,0.680782794952393
become,just,0.287486284971237
better,after,0.758181035518646
who,opposed,0.562486290931702
have,born,1.340804934501648
were,history,0.610824584960938
there,everyone,0.779366135597229
program,find,0.538791179656982
give,program,0.578826785087585
because,data,0.960677146911621
was,sales,1.033873200416565
information,even,0.549447000026703
help,because,0.460822284221649
find,thing,0.623763084411621
quite,into,0.365648239850998
own,reason,0.450889617204666
using,could,0.611356675624847
religion,believe,0.337429285049438
simple,they,0.481507539749146
possible,through,0.688662350177765
god,wrong,0.877267479896545
into,always,0.580199480056763
must,question,0.578139662742615
program,think,0.767956793308258
called,see,0.533876001834869
out,paper,0.570179760456085
very,start,0.960621416568756
model,some,0.536921441555023
won,into,0.562423884868622
now,might,0.548106968402863
this,eric,1.996449351310730
points,first,0.415233999490738
well,answer,0.599008262157440
another,game,0.696773588657379
his,era,1.248078346252441
red,would,0.317341834306717
than,team,1.315131664276123
with,era,1.176867842674255
had,team,0.819032669067383
here,sure,0.439556360244751
find,him,0.600242495536804
lives,were,0.280023962259293
more,religion,1.430784463882446
many,aren,0.696784496307373
yet,many,0.413165301084518
freedom,they,0.424598306417465
most,done,0.679397702217102
believe,better,0.503925383090973
away,been,0.607563853263855
away,into,0.599155724048615
wanted,make,0.645656645298004
not,sunday,2.433199882507324
was,tape,1.180658698081970
reported,had,0.285488873720169
something,two,0.691846787929535
allegedly,and,0.198629647493362
him,until,0.932336270809174
next,his,0.518219769001007
signed,message,0.296609461307526
countries,will,0.276268601417542
system,questions,0.456912159919739
each,another,0.483594447374344
using,down,0.645025730133057
take,though,0.620492994785309
series,their,0.407035648822784
future,would,0.327901661396027
win,even,0.566591739654541
issue,than,0.500028550624847
can,laws,1.233916997909546
age,old,0.281903356313705
who,act,1.330600500106812
point,claim,0.694032549858093
never,should,0.608352839946747
more,claim,1.189232349395752
would,night,1.601102590560913
after,number,0.554355502128601
god,according,0.480777710676193
his,idea,1.433861136436462
security,national,0.245051801204681
data,list,0.615902066230774
best,friend,1.020272612571716
instead,since,0.411615401506424
system,plus,0.381052464246750
best,know,0.589795053005219
will,range,1.173995614051819
friends,had,0.271025717258453
enough,system,0.484180808067322
most,key,1.148110389709473
what,took,1.116456866264343
yet,claim,0.595128953456879
line,following,0.812918066978455
question,post,0.553940951824188
spread,from,0.247729361057281
them,add,1.579812049865723
reads,for,0.243110775947571
long,system,0.515057384967804
any,won,1.625086069107056
change,because,0.538190960884094
would,complete,1.364497184753418
kill,one,0.369143605232239
talking,can,0.582673549652100
some,natural,1.199517726898193
fear,from,0.241512492299080
their,family,2.437383651733398
happen,time,0.606909632682800
david,all,0.369324922561646
since,early,0.759845852851868
washington,national,0.288224607706070
had,close,0.620413124561310
one,canada,1.595480203628540
current,were,0.538383364677429
users,among,0.375512450933456
has,among,1.338388323783875
service,national,0.225812107324600
number,health,0.516839206218719
