source,target,weight
lives,matter,0.000000148621126
entry,season,0.000009127603334
www,people,0.000046759872930
www,kim,0.000004805347089
called,for,0.000020970597689
entry,family,0.000007982626812
https,tax,0.000021543643015
get,and,0.000006295369985
new,year,0.000007415283562
https,world,0.000051512197388
health,and,0.000007913380614
said,david,0.000003414667844
for,white,0.000020099289031
www,ryan,0.000022991222068
prince,harry,0.000000236729974
entry,harry,0.000004647667993
politics,most,0.000004378756330
that,can,0.000004406007065
entry,australia,0.000005292812148
entry,into,0.000021450568966
korea,north,0.000000089009681
https,gay,0.000024901220968
this,entertainment,0.000009726782082
super,bowl,0.000000054000086
government,shutdown,0.000000249803662
david,lohr,0.000000378309920
entry,ellen,0.000006348961506
that,would,0.000003215110382
huffingtonpost,police,0.000015743466065
cynthia,nixon,0.000000074478152
huffingtonpost,school,0.000015151643311
politics,lawmakers,0.000001562598982
huffingtonpost,most,0.000008717631317
huffingtonpost,adam,0.000002682523473
huffingtonpost,scott,0.000003955455213
huffingtonpost,out,0.000013006424524
huffingtonpost,will,0.000023156953830
huffingtonpost,people,0.000038678193960
officials,said,0.000005785946996
https,national,0.000008643583897
entry,general,0.000009988855709
day,for,0.000010467829270
said,for,0.000030655082810
that,about,0.000005445516308
are,with,0.000020405617761
entry,nuclear,0.000006517578186
https,ukraine,0.000006841845789
entry,kelly,0.000002253270850
https,putin,0.000016835529095
this,one,0.000003941186606
https,gop,0.000021447005565
huffpost,police,0.000003874898539
www,out,0.000015724068362
news,man,0.000007830555660
huffpost,florida,0.000001495761239
hilary,hanson,0.000000058967117
with,about,0.000010799989468
media,news,0.000004487107617
calls,politics,0.000009653391317
biden,says,0.000004325981536
she,and,0.000024002340069
congress,politics,0.000006333595593
entry,girl,0.000007792375072
https,american,0.000017826971089
social,media,0.000000707048400
https,funniest,0.000003854323950
www,tweets,0.000004297321539
https,tweets,0.000007533129519
meghan,markle,0.000000191212067
was,mary,0.000002132935833
entry,down,0.000010587927136
when,you,0.000002851455747
who,his,0.000005365086054
movie,entertainment,0.000002499345783
huffpost,john,0.000002184309551
women,from,0.000003698872661
says,will,0.000007436075521
gun,politics,0.000016295707610
shooting,politics,0.000019142307792
huffpost,texas,0.000001894796924
support,for,0.000012578262613
huffpost,democrats,0.000001053720098
entry,last,0.000018550932509
news,last,0.000004839431767
death,news,0.000003664498536
www,former,0.000014372439182
just,that,0.000010364107766
huffpost,stephen,0.000001379939135
laura,ingraham,0.000000152582260
huffpost,fox,0.000001117358352
news,says,0.000030610179238
entry,children,0.000004296662155
www,mark,0.000003833907158
www,jones,0.000003171423259
entertainment,not,0.000009426445104
entry,old,0.000013361935999
www,olympics,0.000005380167295
for,sports,0.000006422035767
tucker,carlson,0.000000033657521
entertainment,show,0.000003498555088
entry,republican,0.000008410347618
entry,home,0.000008022018847
entertainment,new,0.000012198962395
says,was,0.000009775569197
donald,and,0.000033468859328
money,and,0.000008401315426
alexandria,ocasio,0.000000074878741
for,best,0.000002586251867
for,former,0.000008787446859
www,day,0.000007676295354
and,nick,0.000002906641384
and,can,0.000012399761545
politics,than,0.000013393209883
news,new,0.000017593092707
www,that,0.000047806366638
now,politics,0.000012708241229
politics,over,0.000011038160665
www,pennsylvania,0.000004282528607
entry,jordan,0.000006019221019
www,sarah,0.000003882731107
trump,rally,0.000001310177595
biden,joe,0.000000252911889
high,school,0.000001627973916
star,for,0.000012450108443
queer,for,0.000027767189749
entry,face,0.000015099094526
entry,director,0.000017212996681
entry,off,0.000021906680558
and,people,0.000024262486477
said,ron,0.000004845098374
may,politics,0.000013556890735
you,lee,0.000007293926501
you,need,0.000001021518642
trump,biden,0.000002987241714
bill,would,0.000001502077112
law,politics,0.000007547395853
death,toll,0.000000113916123
www,elizabeth,0.000003469595640
https,star,0.000019030658223
trump,down,0.000004563246875
entry,deal,0.000004640955012
britney,spears,0.000000052803774
elise,foley,0.000000009323218
politics,department,0.000002223366891
entry,security,0.000005791499916
who,politics,0.000027022188078
not,trump,0.000048843208788
trump,supporters,0.000001833552574
has,said,0.000006868771379
entry,christmas,0.000007286635537
entry,bernie,0.000006598610071
www,sanders,0.000010864590877
entry,oliver,0.000005707075161
what,know,0.000001130285909
trump,entertainment,0.000031076498999
entry,ivanka,0.000002113972414
politics,also,0.000005950969808
entry,trumps,0.000004871317287
https,netflix,0.000004656347755
https,ryan,0.000040303199057
and,jenna,0.000001485092071
with,you,0.000014615132386
but,and,0.000014515041585
www,australia,0.000003557543323
federal,politics,0.000010091670447
message,for,0.000008577669178
border,wall,0.000000123470073
www,congress,0.000011009567061
entry,saudi,0.000002413544280
www,robert,0.000010212086636
north,korean,0.000000026181135
entry,shutdown,0.000006668049082
black,was,0.000004486577836
huckabee,sanders,0.000000258603478
ellen,degeneres,0.000000145248833
huffingtonpost,obama,0.000002828275910
entertainment,cole,0.000000853008999
entertainment,delbyck,0.000001189740146
huffingtonpost,fox,0.000004539756446
gay,voices,0.000003517450295
huffingtonpost,pennsylvania,0.000003542365221
and,curtis,0.000005047786544
huffingtonpost,stormy,0.000001159910880
entry,daniels,0.000002541211416
voices,that,0.000010915165149
daniels,trump,0.000001906060788
stormy,trump,0.000001964584044
huffingtonpost,national,0.000004078582151
huffingtonpost,who,0.000029825812817
huffingtonpost,olympics,0.000004450294909
world,more,0.000003636318070
and,some,0.000005231392606
for,day,0.000004693361007
world,been,0.000002450754891
www,war,0.000010688915609
entertainment,singer,0.000000767110407
news,about,0.000011463307601
actor,his,0.000001941491746
first,since,0.000001192804120
this,politics,0.000029244651159
out,news,0.000006635249520
election,and,0.000009292424693
huffpost,election,0.000001629942176
entry,dies,0.000005408191555
news,out,0.000006102810858
trump,one,0.000012591861378
www,israel,0.000001660732892
week,and,0.000009018370292
and,against,0.000007995971828
entry,movie,0.000017635516997
nancy,pelosi,0.000000089566512
https,paul,0.000014506586012
against,politics,0.000014684724192
who,was,0.000006824913271
his,own,0.000000853836241
entry,government,0.000013028459762
from,covid,0.000000964022206
politics,joe,0.000001915714847
had,been,0.000001516120733
for,some,0.000006164352726
climate,and,0.000028771415600
and,him,0.000004860522040
politics,some,0.000004188905677
media,new,0.000004067895134
food,drink,0.000000100232484
https,after,0.000058183162764
style,and,0.000008170256478
women,week,0.000000690458933
week,women,0.000001782921117
about,that,0.000009615561794
huffpost,court,0.000001301516363
was,papenfuss,0.000001879604156
his,after,0.000004096606972
entry,high,0.000008058207641
president,with,0.000013666961422
www,obama,0.000003419232826
https,obama,0.000005993856121
and,national,0.000002558458391
entry,teen,0.000007387653568
www,jennifer,0.000004064142104
people,with,0.000010775077499
this,was,0.000007386234756
was,that,0.000007656152775
www,will,0.000027995509299
politics,can,0.000009928794498
https,adam,0.000005684968528
politics,made,0.000004323157555
more,for,0.000024535665943
and,women,0.000013250154552
free,and,0.000003830334208
entry,eric,0.000007018973065
that,will,0.000005161577064
entry,little,0.000006741692232
entry,tweet,0.000005544567102
world,people,0.000007133529834
entry,morning,0.000005165336916
president,said,0.000010076601029
www,china,0.000003418962251
just,politics,0.000031590476283
entry,taylor,0.000005846698059
huffpost,snl,0.000000885746374
www,snl,0.000004350672498
after,year,0.000006441905043
https,florida,0.000012879143469
www,free,0.000002979067176
entry,sean,0.000005881250672
their,for,0.000013969765860
russia,politics,0.000009357458111
huffpost,world,0.000005982539278
www,million,0.000014131765056
will,and,0.000016254087313
russia,and,0.000008294737199
www,texas,0.000009306999345
entry,teachers,0.000003701721198
www,york,0.000007491536508
not,but,0.000007321120393
state,union,0.000000222669954
www,state,0.000022715470550
first,politics,0.000016257063180
https,jones,0.000005559449619
olympics,sports,0.000000489228341
www,watch,0.000005535188393
and,like,0.000006534631211
huffpost,that,0.000009732819308
said,papenfuss,0.000002323119588
entry,say,0.000015117990188
make,and,0.000006964450677
she,with,0.000011202100723
entry,cohen,0.000009541563486
for,during,0.000005966045137
black,that,0.000005827929726
entertainment,carly,0.000001130922669
first,lady,0.000000492878826
was,but,0.000003415972742
plan,politics,0.000009980161849
world,after,0.000005063502158
who,are,0.000006404045962
who,has,0.000005867496839
news,lee,0.000012179592886
politics,when,0.000006163104445
https,scott,0.000008382647138
for,have,0.000025046030714
politics,administration,0.000003427797083
politics,democratic,0.000002008716592
www,iran,0.000004020098913
www,melania,0.000004699316833
politics,donald,0.000015355282812
about,people,0.000009405072888
national,and,0.000008316949788
accused,sexual,0.000000906176183
www,kids,0.000004648346930
you,not,0.000008141339094
change,and,0.000013082839359
who,said,0.000008242390322
how,politics,0.000021266796466
huffpost,netflix,0.000000540780206
you,want,0.000003493917575
harassment,politics,0.000003991086032
politics,fox,0.000002280262834
entry,chief,0.000003908322469
more,politics,0.000023085291105
entry,administration,0.000012274564142
and,into,0.000007481085504
jennifer,bendery,0.000000081860186
entry,conan,0.000002796418812
entry,warren,0.000002718404858
entry,secret,0.000003690566700
for,has,0.000019345270630
entry,kamala,0.000001558787858
entry,america,0.000006767312698
what,politics,0.000031022093026
entertainment,but,0.000005740306733
gop,bill,0.000001890015369
news,police,0.000007387071491
www,back,0.000011030878341
entry,reveals,0.000004809092388
entertainment,lee,0.000008445267667
trump,joe,0.000002956547632
for,two,0.000005025037353
www,twitter,0.000009244385183
entry,americans,0.000007852172530
nick,robins,0.000000145093551
robins,early,0.000000084890836
nick,early,0.000000184937960
here,are,0.000003790365326
new,world,0.000006883813967
entry,fake,0.000002861730991
entertainment,just,0.000011247639122
daily,news,0.000003757638751
trump,this,0.000023429101930
https,prince,0.000008668711416
trump,russia,0.000005948455964
entry,calls,0.000010892537830
www,seth,0.000005409366622
https,seth,0.000009482525456
entry,kimmel,0.000002538079116
entry,holiday,0.000004884698683
netflix,this,0.000001425274263
his,campaign,0.000001845999009
entertainment,actress,0.000000683647045
entry,she,0.000047714824177
comedy,late,0.000000851652544
world,trump,0.000021709378416
entry,hong,0.000004195852853
entry,harvey,0.000008544889170
for,national,0.000003014730510
queer,eye,0.000000295034823
https,korea,0.000002936808414
matt,fuller,0.000000074894224
james,comey,0.000000089785388
black,man,0.000002459553343
game,thrones,0.000000294315129
trump,even,0.000005751589470
queer,and,0.000023158700060
huffingtonpost,colbert,0.000004364041160
huffingtonpost,that,0.000039543829189
betsy,devos,0.000000077274109
huffingtonpost,gun,0.000009156388842
about,women,0.000005136269010
huffingtonpost,ellen,0.000003529875357
huffingtonpost,congress,0.000009106746802
cambridge,analytica,0.000000058783279
huffingtonpost,accused,0.000008754518603
huffingtonpost,lgbtq,0.000004618535058
huffingtonpost,about,0.000024430821213
huffingtonpost,mike,0.000004199644081
anti,muslim,0.000001625769642
huffingtonpost,senate,0.000005839623554
kimberly,yam,0.000000036301437
huffingtonpost,harassment,0.000004603654816
huffingtonpost,putin,0.000007944054232
huffingtonpost,pope,0.000001487419922
